Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.01    0.00   76171/76171       std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&) [44]
                0.00    0.00  218493/404484      int* std::__niter_base<int*>(int*) [88]
-----------------------------------------------
                0.00    0.01   54338/54338       _GLOBAL__sub_I__Z11indexToPermii [1]
[48]     1.6    0.00    0.01   54338         void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::emplace_back<int&, int&>(int&, int&) [48]
                0.00    0.01      64/64          void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [53]
                0.00    0.00  126647/500058      int& std::forward<int&>(std::remove_reference<int&>::type&) [82]
                0.00    0.00   65037/65116       void std::allocator_traits<std::allocator<std::pair<int, int> > >::construct<std::pair<int, int>, int&, int&>(std::allocator<std::pair<int, int> >&, std::pair<int, int>*, int&, int&) [133]
                0.00    0.00      64/71          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::end() [160]
-----------------------------------------------
                0.00    0.01     195/195         void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [53]
[49]     1.6    0.00    0.01     195         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_relocate(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [49]
                0.00    0.01     183/183         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_do_relocate(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&, std::integral_constant<bool, true>) [51]
-----------------------------------------------
                0.00    0.01     190/190         std::pair<int, int>* std::__relocate_a<std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [52]
[50]     1.6    0.00    0.01     190         std::pair<int, int>* std::__relocate_a_1<std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [50]
                0.00    0.01  228971/228971      void std::__relocate_object_a<std::pair<int, int>, std::pair<int, int>, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [38]
                0.00    0.00  457835/686804      std::pair<int, int>* std::__addressof<std::pair<int, int> >(std::pair<int, int>&) [80]
-----------------------------------------------
                0.00    0.01     183/183         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_relocate(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [49]
[51]     1.6    0.00    0.01     183         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_do_relocate(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&, std::integral_constant<bool, true>) [51]
                0.00    0.01     183/183         std::pair<int, int>* std::__relocate_a<std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [52]
-----------------------------------------------
                0.00    0.01     183/183         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_do_relocate(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&, std::integral_constant<bool, true>) [51]
[52]     1.6    0.00    0.01     183         std::pair<int, int>* std::__relocate_a<std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [52]
                0.00    0.01     190/190         std::pair<int, int>* std::__relocate_a_1<std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [50]
                0.00    0.00     566/566         std::pair<int, int>* std::__niter_base<std::pair<int, int>*>(std::pair<int, int>*) [144]
-----------------------------------------------
                0.00    0.01      64/64          void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::emplace_back<int&, int&>(int&, int&) [48]
[53]     1.6    0.00    0.01      64         void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [53]
                0.00    0.01     195/195         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_relocate(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [49]
                0.00    0.00     190/197         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Tp_allocator() [146]
                0.00    0.00     188/282591      __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::base() const [94]
                0.00    0.00     177/177         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_use_relocate() [149]
                0.00    0.00     153/500058      int& std::forward<int&>(std::remove_reference<int&>::type&) [82]
                0.00    0.00     106/113         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_deallocate(std::pair<int, int>*, unsigned long) [155]
                0.00    0.00      79/65116       void std::allocator_traits<std::allocator<std::pair<int, int> > >::construct<std::pair<int, int>, int&, int&>(std::allocator<std::pair<int, int> >&, std::pair<int, int>*, int&, int&) [133]
                0.00    0.00      68/68          std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_allocate(unsigned long) [161]
                0.00    0.00      66/73          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::begin() [158]
                0.00    0.00      66/66          __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::difference_type __gnu_cxx::operator-<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [162]
                0.00    0.00      62/62          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_check_len(unsigned long, char const*) const [164]
-----------------------------------------------
                0.00    0.01  202569/202569      std::vector<int, std::allocator<int> >::~vector() [19]
[54]     1.4    0.00    0.01  202569         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [54]
                0.00    0.01  210647/250063      std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [31]
                0.00    0.00  192223/192223      std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [106]
-----------------------------------------------
                0.00    0.01   31989/31989       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [15]
[55]     1.0    0.00    0.01   31989         std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [55]
                0.00    0.00   70123/70123       std::vector<int, std::allocator<int> >::max_size() const [63]
                0.00    0.00  146174/705617      std::vector<int, std::allocator<int> >::size() const [33]
                0.00    0.00   36874/36940       unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [139]
-----------------------------------------------
                0.00    0.00   67014/378335      std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [71]
                0.00    0.00  120144/378335      std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [70]
                0.00    0.00  191177/378335      std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [68]
[56]     0.8    0.01    0.00  378335         std::allocator<int>::allocator(std::allocator<int> const&) [56]
                0.00    0.00  389782/389782      __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [89]
-----------------------------------------------
                0.00    0.00   36874/227031      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [15]
                0.00    0.00  190157/227031      std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [28]
[57]     0.8    0.01    0.00  227031         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [57]
                0.00    0.00  231097/231097      std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [96]
-----------------------------------------------
                                                 <spontaneous>
[58]     0.8    0.01    0.00                 std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [58]
-----------------------------------------------
                0.00    0.00   76943/76943       std::vector<int, std::allocator<int> >::_M_default_initialize(unsigned long) [29]
[59]     0.6    0.00    0.00   76943         int* std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&) [59]
                0.00    0.00   69598/69598       int* std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long) [60]
-----------------------------------------------
                0.00    0.00   69598/69598       int* std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&) [59]
[60]     0.6    0.00    0.00   69598         int* std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long) [60]
                0.00    0.00   68154/68154       int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [61]
