9Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.21     0.00       21     0.00     0.00  void std::_Destroy_aux<true>::__destroy<std::pair<int, int>*>(std::pair<int, int>*, std::pair<int, int>*)
  0.00      0.21     0.00       21     0.00     0.00  void std::_Destroy<std::pair<int, int>*>(std::pair<int, int>*, std::pair<int, int>*)
  0.00      0.21     0.00       14     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::vector()
  0.00      0.21     0.00       14     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::~vector()
  0.00      0.21     0.00       14     0.00     0.00  void std::_Construct<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >>(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*)
  0.00      0.21     0.00       14     0.00     0.00  void std::_Destroy<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*)
  0.00      0.21     0.00        7     0.00     0.00  __gnu_cxx::new_allocator<std::pair<int, int> >::~new_allocator()
  0.00      0.21     0.00        7     0.00     0.00  std::allocator<std::pair<int, int> >::allocator()
  0.00      0.21     0.00        7     0.00     0.00  std::allocator<std::pair<int, int> >::~allocator()
  0.00      0.21     0.00        7     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl::_Vector_impl()
  0.00      0.21     0.00        7     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl::~_Vector_impl()
  0.00      0.21     0.00        7     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.21     0.00        7     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_base()
  0.00      0.21     0.00        7     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::~_Vector_base()
  0.00      0.21     0.00        7     0.00     0.00  void std::_Destroy<std::pair<int, int>*, std::pair<int, int> >(std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&)
  0.00      0.21     0.00        4     0.00     0.00  __gnu_cxx::new_allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::new_allocator(__gnu_cxx::new_allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&)
  0.00      0.21     0.00        4     0.00     0.00  __gnu_cxx::new_allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::max_size() const
  0.00      0.21     0.00        3     0.00     0.00  __gnu_cxx::new_allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::~new_allocator()
  0.00      0.21     0.00        3     0.00     0.00  std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::allocator(std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&)
  0.00      0.21     0.00        3     0.00     0.00  std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::~allocator()
  0.00      0.21     0.00        2     0.00    91.46  _GLOBAL__sub_I__Z11indexToPermii
  0.00      0.21     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::deallocate(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, unsigned long)
  0.00      0.21     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::allocate(unsigned long, void const*)
  0.00      0.21     0.00        2     0.00     0.00  void std::_Destroy_aux<false>::__destroy<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*>(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*)
  0.00      0.21     0.00        2     0.00     0.00  std::_Vector_base<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::_M_allocate(unsigned long)
  0.00      0.21     0.00        2     0.00     0.00  std::_Vector_base<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.21     0.00        2     0.00     0.00  std::_Vector_base<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::_M_get_Tp_allocator()
  0.00      0.21     0.00        2     0.00     0.00  std::allocator_traits<std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::deallocate(std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >&, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, unsigned long)
  0.00      0.21     0.00        2     0.00     0.00  std::allocator_traits<std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::allocate(std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >&, unsigned long)
  0.00      0.21     0.00        2     0.00     0.00  std::allocator_traits<std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::max_size(std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&)
  0.00      0.21     0.00        2     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, unsigned long>(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, unsigned long)
  0.00      0.21     0.00        2     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >* std::__uninitialized_default_n<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, unsigned long>(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, unsigned long)
  0.00      0.21     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.21     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::new_allocator()
  0.00      0.21     0.00        1     0.00     0.00  std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::allocator()
  0.00      0.21     0.00        1     0.00     0.00  void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*)
  0.00      0.21     0.00        1     0.00     0.00  std::_Vector_base<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&)
  0.00      0.21     0.00        1     0.00     0.00  std::_Vector_base<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::_Vector_impl::~_Vector_impl()
  0.00      0.21     0.00        1     0.00     0.00  std::_Vector_base<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::_M_deallocate(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, unsigned long)
  0.00      0.21     0.00        1     0.00     0.00  std::_Vector_base<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::_M_create_storage(unsigned long)
  0.00      0.21     0.00        1     0.00     0.00  std::_Vector_base<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::_Vector_base(unsigned long, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&)
  0.00      0.21     0.00        1     0.00     0.00  std::_Vector_base<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::~_Vector_base()
  0.00      0.21     0.00        1     0.00     0.00  std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::_S_max_size(std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&)
  0.00      0.21     0.00        1     0.00     0.00  std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&)
  0.00      0.21     0.00        1     0.00     0.00  std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::_M_default_initialize(unsigned long)
  0.00      0.21     0.00        1     0.00     0.00  std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::vector(unsigned long, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&)
  0.00      0.21     0.00        1     0.00     0.00  std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::~vector()
  0.00      0.21     0.00        1     0.00     0.00  std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >* std::__uninitialized_default_n_a<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, unsigned long, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, unsigned long, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >&)
  0.00      0.21     0.00        1     0.00     0.00  void std::_Destroy<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*>(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*)
  0.00      0.21     0.00        1     0.00     0.00  void std::_Destroy<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >&)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2020 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 4.76% of 0.21 seconds

index % time    self  children    called     name
                0.00    0.18       2/2           __libc_csu_init [2]
[1]     87.1    0.00    0.18       2         _GLOBAL__sub_I__Z11indexToPermii [1]
                0.02    0.05   86282/86282       permToIndex(std::vector<int, std::allocator<int> > const&) [3]
                0.00    0.05   86283/86283       Parent1(std::vector<int, std::allocator<int> > const&, int, int) [4]
                0.00    0.02   12328/12328       indexToPerm(int, int) [10]
                0.00    0.02   86285/86285       void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::emplace_back<int&, int&>(int&, int&) [14]
                0.00    0.01   98613/283540      std::vector<int, std::allocator<int> >::~vector() [5]
                0.00    0.00   86283/86283       isIdentity(std::vector<int, std::allocator<int> > const&) [52]
                0.00    0.00   12328/5155689     std::vector<int, std::allocator<int> >::operator[](unsigned long) [13]
                0.00    0.00       1/10853258     std::vector<int, std::allocator<int> >::size() const [25]
                0.00    0.00   86284/86291       std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::operator[](unsigned long) [143]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [211]
-----------------------------------------------
                                                 <spontaneous>
[2]     87.1    0.00    0.18                 __libc_csu_init [2]
                0.00    0.18       2/2           _GLOBAL__sub_I__Z11indexToPermii [1]
-----------------------------------------------
                0.02    0.05   86282/86282       _GLOBAL__sub_I__Z11indexToPermii [1]
[3]     34.3    0.02    0.05   86282         permToIndex(std::vector<int, std::allocator<int> > const&) [3]
                0.00    0.02   86282/172567      std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [6]
                0.02    0.00 4831844/5155689     std::vector<int, std::allocator<int> >::operator[](unsigned long) [13]
                0.00    0.01   86283/283540      std::vector<int, std::allocator<int> >::~vector() [5]
